RefSeq_oriC,Avg_occurance,Correct
NC_015164_2,0.14231499051233396,False
NC_015164_3,0.07779886148007589,False
NZ_CP023728_0,1.0,True
NZ_CP023174_0,1.0,True
NC_000911_0,0.2820945945945946,False
NC_000911_1,0.19876126126126126,False
NC_000911_2,0.1570945945945946,False
NC_000911_3,0.21846846846846846,False
NC_000911_4,0.08220720720720714,False
NC_000911_5,0.0613738738738738,False
NC_020975_0,0.6233766233766234,True
NC_020975_1,0.3766233766233766,False
NC_014394_0,1.0,True
NC_014552_0,0.23809523809523805,True
NC_014552_1,0.16666666666666666,False
NC_014552_2,0.1666666666666666,False
NC_014552_3,0.0952380952380952,False
NC_014552_4,0.0714285714285714,False
NC_014552_5,0.0476190476190476,False
NC_014552_6,0.0952380952380952,False
NC_014552_7,0.11904761904761901,False
NC_011144_0,0.5227272727272727,True
NC_011144_1,0.3181818181818181,False
NC_011144_2,0.06818181818181815,False
NC_011144_3,0.04545454545454545,False
NC_011144_4,0.04545454545454545,False
NC_013961_0,0.7441176470588236,True
NC_013961_1,0.25588235294117645,False
NZ_CP017237_0,1.0,True
NC_022997_0,0.55,False
NC_022997_1,0.05,False
NC_022997_2,0.25,False
NC_022997_3,0.15,False
NC_017927_0,1.0,True
NC_021710_0,0.6826923076923077,True
NC_021710_1,0.3173076923076923,False
NC_011333_0,0.29575163398692805,False
NC_011333_1,0.2401960784313725,False
NC_011333_2,0.2026143790849673,False
NC_011333_3,0.1546840958605664,False
NC_011333_4,0.10675381263616555,False
NC_003454_0,0.3333333333333333,False
NC_003454_1,0.23809523809523805,False
NC_003454_2,0.156084656084656,False
NC_003454_3,0.15079365079365076,True
NC_003454_4,0.12169312169312166,False
NC_016812_0,0.5,True
NC_016812_1,0.34375,False
NC_016812_2,0.0625,False
NC_016812_3,0.03125,False
NC_016812_4,0.03125,False
NC_016812_5,0.03125,False
NC_017506_0,0.8205882352941176,True
NC_017506_1,0.17941176470588235,False
NC_011958_0,0.119047619047619,False
NC_011958_1,0.1071428571428571,False
NC_011958_2,0.0952380952380952,False
NC_011958_3,0.0833333333333333,False
NC_011958_4,0.0595238095238095,True
NC_011958_5,0.0238095238095238,False
NC_011958_6,0.0119047619047619,False
NC_016632_0,1.0,True
NC_002696_0,0.375,True
NC_002696_1,0.0833333333333333,False
NC_002696_2,0.04166666666666665,False
NC_017168_0,0.29891304347826086,True
NC_017168_1,0.2663043478260869,False
NC_017168_2,0.233695652173913,False
NC_017168_3,0.20108695652173908,False
NC_014029_0,0.3397435897435897,True
NC_014029_1,0.3397435897435897,False
NC_014029_2,0.2179487179487179,False
NC_014029_3,0.1025641025641025,False
NC_017362_0,0.2976470588235294,False
NC_017362_1,0.3176470588235294,False
NC_017362_2,0.03470588235294115,False
NC_017362_3,0.1229411764705882,False
NC_017362_4,0.11352941176470585,False
NC_017362_5,0.11352941176470585,False
NZ_CP022709_0,0.6805555555555556,True
NZ_CP022709_1,0.3194444444444444,False
NC_017509_0,0.35833333333333334,False
NC_017509_1,0.10833333333333331,False
NC_017509_2,0.10833333333333331,False
NC_017509_3,0.175,True
NC_017509_4,0.175,False
NC_017509_5,0.075,False
NC_017532_0,0.8666666666666667,True
NC_017532_1,0.1333333333333333,False
NC_009257_0,0.5045454545454545,True
NC_009257_1,0.2818181818181818,False
NC_009257_2,0.21363636363636362,False
NC_006834_0,0.6875,True
NC_006834_1,0.28125,False
NC_006834_2,0.03125,False
NC_017075_0,0.5549999999999999,True
NC_017075_1,0.18,False
NC_017075_2,0.06,False
NC_017075_3,0.04,False
NC_017075_4,0.165,False
NC_013165_0,0.7596153846153846,True
NC_013165_1,0.2019230769230769,False
NC_013165_2,0.03846153846153845,False
NZ_CP021669_0,0.7975,True
NZ_CP021669_1,0.2025,False
NC_007626_0,0.44642857142857145,True
NC_007626_1,0.3214285714285714,False
NC_007626_2,0.1547619047619047,False
NC_007626_3,0.07738095238095236,False
NC_023045_0,0.7416666666666667,True
NC_023045_1,0.25833333333333336,False
NC_007348_0,0.5,True
NC_007348_1,0.3571428571428571,False
NC_007348_2,0.1071428571428571,False
NC_007348_3,0.0357142857142857,False
NC_020972_0,0.6233766233766234,True
NC_020972_1,0.3766233766233766,False
NC_020181_0,0.6,True
NC_020181_1,0.4,False
NC_015663_0,0.7625,True
NC_015663_1,0.2375,False
NC_005140_0,0.7083333333333333,True
NC_005140_1,0.29166666666666663,False
NC_008062_0,0.4090909090909091,True
NC_008062_1,0.04545454545454545,False
NC_008062_2,0.04545454545454545,False
NZ_CP007603_0,0.28888888888888886,True
NZ_CP007603_1,0.14999999999999997,False
NZ_CP007603_2,0.15555555555555556,False
NZ_CP007603_3,0.1444444444444444,False
NZ_CP007603_4,0.1166666666666666,False
NZ_CP007603_5,0.06111111111111105,False
NZ_CP007603_6,0.0833333333333333,False
NC_008789_0,0.5,False
NC_003197_0,0.7921052631578948,True
NC_003197_1,0.20789473684210524,False
NC_021084_0,0.303030303030303,False
NC_021084_1,0.185064935064935,False
NC_021084_2,0.0941558441558441,False
NC_021084_3,0.2099567099567099,False
NC_021084_4,0.1385281385281385,False
NC_021084_5,0.06926406926406925,False
NC_007508_0,0.8831168831168832,True
NC_007508_1,0.11688311688311684,False
NC_002505_0,1.0,True
NC_020211_0,1.0,True
NC_007777_0,0.5222222222222221,True
NC_007777_1,0.1444444444444444,False
NC_007777_2,0.1444444444444444,False
NC_007777_3,0.1222222222222222,False
NC_007777_4,0.06666666666666665,False
NC_017660_0,0.42454545454545456,True
NC_017660_1,0.24454545454545457,False
NC_017660_2,0.14545454545454545,False
NC_017660_3,0.1127272727272727,False
NC_017660_4,0.0727272727272727,False
NC_020977_0,0.6233766233766234,True
NC_020977_1,0.3766233766233766,False
NC_002942_0,1.0,True
NC_008011_0,0.7670454545454546,True
NC_008011_1,0.23295454545454544,False
NZ_CP008884_0,0.8125,True
NZ_CP008884_1,0.1875,False
NC_021050_0,0.825,True
NC_021050_1,0.175,False
NC_006814_0,1.0,True
NC_011663_0,1.0,True
NC_010167_0,0.5,True
NZ_LT906447_0,0.7878787878787878,True
NZ_LT906447_1,0.2121212121212121,False
NC_015137_0,0.8888888888888888,True
NC_015137_1,0.1111111111111111,False
NC_006908_0,0.31150793650793646,False
NC_006908_1,0.28174603174603174,False
NC_006908_2,0.1825396825396825,False
NC_006908_3,0.14087301587301584,False
NC_006908_4,0.06944444444444445,False
NC_006908_5,0.01388888888888885,False
NC_015388_0,0.4230769230769231,False
NC_015388_1,0.3846153846153846,False
NC_015388_2,0.19230769230769224,False
NZ_CP012745_0,0.623015873015873,True
NZ_CP012745_1,0.35317460317460314,False
NZ_CP012745_2,0.0238095238095238,False
NC_014962_0,0.1125,False
NC_014962_1,0.1125,False
NC_014962_2,0.1125,False
NC_014962_3,0.1125,False
NC_014962_4,0.0375,False
NC_014962_5,0.0125,False
NZ_CP025027_0,1.0,True
NC_009749_0,1.0,False
NC_015222_0,0.45564516129032256,True
NC_015222_1,0.20295698924731181,False
NC_015222_2,0.1868279569892473,False
NC_015222_3,0.15456989247311825,False
NZ_AP012273_0,0.825,True
NZ_AP012273_1,0.175,False
NC_017359_0,0.30827067669172925,True
NC_017359_1,0.22932330827067665,False
NC_017359_2,0.16917293233082706,False
NC_017359_3,0.1334586466165413,False
NC_017359_4,0.0858395989974937,False
NC_017359_5,0.0739348370927318,False
NC_016002_0,0.9059829059829061,True
NC_016002_1,0.094017094017094,False
NC_020195_0,0.43434343434343436,False
NC_020195_1,0.1818181818181818,False
NC_020195_2,0.1136363636363636,False
NC_020195_3,0.1919191919191919,False
NC_020195_4,0.07828282828282826,False
NZ_CP011348_0,0.3284313725490196,False
NZ_CP011348_1,0.18823529411764706,True
NZ_CP011348_2,0.1774509803921568,False
NZ_CP011348_3,0.10686274509803914,False
NZ_CP011348_4,0.1029411764705882,False
NZ_CP011348_5,0.096078431372549,False
NC_015703_0,0.6518518518518519,True
NC_015703_1,0.34814814814814815,False
NC_017542_0,1.0,True
NZ_CP008860_0,1.0,True
NC_007354_0,1.0,True
NC_017517_0,0.7120743034055728,True
NC_017517_1,0.23219814241486067,False
NC_017517_2,0.05572755417956655,False
NC_011916_0,0.4090909090909091,True
NC_011916_1,0.0909090909090909,False
NC_006370_0,1.0,True
NC_021884_0,0.75,True
NC_021884_1,0.25,False
NC_021500_0,0.7013888888888888,True
NC_021500_1,0.2986111111111111,False
NC_018406_0,0.35625,True
NC_018406_1,0.35625,False
NC_018406_2,0.2875,False
NC_002488_0,0.404040404040404,True
NC_002488_1,0.33838383838383834,False
NC_002488_2,0.202020202020202,False
NC_002488_3,0.037037037037037,False
NC_002488_4,0.0185185185185185,False
NC_011770_0,0.7562111801242236,True
NC_011770_1,0.139751552795031,False
NC_011770_2,0.06832298136645959,False
NC_011770_3,0.0357142857142857,False
NC_023075_0,0.9161425576519916,True
NC_023075_1,0.08385744234800835,False
NC_015185_0,0.32228116710875326,True
NC_015185_1,0.25685234305923954,False
NC_015185_2,0.14146772767462418,False
NC_015185_3,0.11626878868258175,False
NC_015185_4,0.10742705570291775,False
NC_015185_5,0.05570291777188325,False
NZ_CP007634_0,0.875,True
NZ_CP007634_1,0.125,False
NC_013799_0,0.1997549019607843,False
NC_013799_1,0.21323529411764705,False
NC_013799_2,0.16862745098039217,False
NC_013799_3,0.16862745098039217,False
NC_013799_4,0.1034313725490196,True
NC_013799_5,0.08480392156862746,False
NC_013799_6,0.061519607843137245,False
NC_020509_0,0.2915151515151515,False
NC_020509_1,0.27636363636363637,False
NC_020509_2,0.20060606060606062,True
NC_020509_3,0.13575757575757574,False
NC_020509_4,0.09575757575757575,False
NC_010508_0,1.0,True
NC_007761_0,0.38916256157635465,False
NC_007761_1,0.22660098522167485,True
NC_007761_2,0.15763546798029554,False
NC_007761_3,0.20935960591133,False
NC_007761_4,0.0172413793103448,False
NC_017934_0,0.32065217391304346,True
NC_017934_1,0.19021739130434778,False
NC_017934_2,0.22146739130434778,False
NC_017934_3,0.0964673913043478,False
NC_017934_4,0.171195652173913,False
NC_018607_0,0.2831395348837209,True
NC_018607_1,0.22616279069767442,False
NC_018607_2,0.17151162790697672,False
NC_018607_3,0.15290697674418605,False
NC_018607_4,0.1063953488372093,False
NC_018607_5,0.05988372093023255,False
NC_017671_0,0.759090909090909,True
NC_017671_1,0.14545454545454545,False
NC_017671_2,0.09545454545454546,False
NC_014391_0,0.43452380952380953,True
NC_014391_1,0.1071428571428571,False
NC_014391_2,0.0595238095238095,False
NC_014391_3,0.0119047619047619,False
NC_014391_4,0.0119047619047619,False
NC_014391_5,0.11309523809523805,False
NC_014391_6,0.06547619047619045,False
NC_014391_7,0.07738095238095236,False
NC_014391_8,0.119047619047619,False
NC_018415_0,0.16666666666666666,False
NC_018415_1,0.119047619047619,False
NC_018415_2,0.0952380952380952,False
NC_018415_3,0.0714285714285714,False
NC_018415_4,0.0476190476190476,False
NC_017548_0,0.8097826086956521,True
NC_017548_1,0.19021739130434778,False
NC_022514_0,0.375,True
NC_022514_1,0.0625,False
NC_022514_2,0.0625,False
NC_007964_0,0.6458333333333333,True
NC_007964_1,0.19791666666666666,False
NC_007964_2,0.15625,False
NC_017325_0,0.6538461538461539,True
NC_017325_1,0.17307692307692304,False
NC_017325_2,0.17307692307692304,False
NZ_AP014622_0,0.6342857142857142,True
NZ_AP014622_1,0.22428571428571425,False
NZ_AP014622_2,0.1414285714285714,False
NZ_CP006825_0,0.4662698412698413,False
NZ_CP006825_1,0.363095238095238,False
NZ_CP006825_2,0.17063492063492058,False
NZ_CP013430_0,1.0,True
NC_022911_0,0.3299161230195713,False
NC_022911_1,0.26933830382106244,False
NC_022911_2,0.15983224603914253,False
NC_022911_3,0.12907735321528424,False
NC_022911_4,0.1118359739049394,False
NZ_CP009042_0,1.0,True
NC_022106_0,0.6590909090909092,True
NC_022106_1,0.3409090909090909,False
NC_022538_0,1.0,True
NC_017583_0,0.5416666666666666,True
NC_017583_1,0.4583333333333333,False
NZ_CP011330_0,0.2376160990712074,False
NZ_CP011330_1,0.19659442724458198,True
NZ_CP011330_2,0.19659442724458198,False
NZ_CP011330_3,0.11300309597523214,False
NZ_CP011330_4,0.13312693498452005,False
NZ_CP011330_5,0.06733746130030954,False
NZ_CP011330_6,0.05572755417956655,False
NC_019693_0,0.20767575322812049,True
NC_019693_1,0.19063845050215206,False
NC_019693_2,0.18830703012912475,False
NC_019693_3,0.1736011477761836,False
NC_019693_4,0.0954088952654232,False
NC_019693_5,0.0954088952654232,False
NC_019693_6,0.0489598278335724,False
NC_021879_0,0.5700000000000001,True
NC_021879_1,0.24666666666666665,False
NC_021879_2,0.11555555555555555,False
NC_021879_3,0.06777777777777774,False
NZ_CP025442_0,1.0,True
NC_011027_0,0.5,True
NC_014926_0,0.6071428571428571,True
NC_014926_1,0.24999999999999994,False
NC_014926_2,0.14285714285714285,False
NC_016810_0,1.0,True
NC_018079_0,1.0,True
NC_017512_0,0.7127329192546584,True
NC_017512_1,0.2158385093167701,False
NC_017512_2,0.0714285714285714,False
NC_013123_0,0.30180180180180183,False
NC_013123_1,0.30180180180180183,False
NC_013123_2,0.24774774774774772,False
NC_013123_3,0.06756756756756754,False
NC_013123_4,0.06756756756756754,False
NC_013123_5,0.0135135135135135,False
NC_009511_0,0.3416666666666667,True
NC_009511_1,0.26666666666666666,False
NC_009511_2,0.23333333333333328,False
NC_009511_3,0.10833333333333331,False
NC_009511_4,0.025,False
NC_009511_5,0.025,False
NC_018020_0,0.5416666666666667,False
NC_018020_1,0.45833333333333337,True
NZ_LT630287_0,1.0,True
NZ_LT906445_0,1.0,True
NC_008609_0,0.5625,True
NC_008609_1,0.22916666666666666,False
NC_008609_2,0.20833333333333331,False
NC_019753_0,0.2368024132730015,True
NC_019753_1,0.19268476621417796,False
NC_019753_2,0.16138763197586725,False
NC_019753_3,0.2899698340874811,False
NC_019753_4,0.027526395173453948,False
NC_019753_5,0.09162895927601805,False
NC_017358_0,0.2638888888888889,True
NC_017358_1,0.20370370370370366,False
NC_017358_2,0.14583333333333331,False
NC_017358_3,0.14583333333333331,False
NC_017358_4,0.1157407407407407,False
NC_017358_5,0.06712962962962955,False
NC_017358_6,0.0578703703703703,False
NC_014034_0,0.5789473684210527,False
NC_014034_1,0.3684210526315789,True
NC_014034_2,0.0263157894736842,False
NC_014034_3,0.0263157894736842,False
NC_017192_0,0.4452380952380952,False
NC_017192_1,0.3071428571428571,False
NC_017192_2,0.24761904761904754,False
NZ_CP022436_0,0.5637651821862348,True
NZ_CP022436_1,0.2155870445344129,False
NZ_CP022436_2,0.11032388663967604,False
NZ_CP022436_3,0.06477732793522264,False
NZ_CP022436_4,0.0455465587044534,False
NC_011769_0,0.5,False
NC_017379_0,0.303030303030303,False
NC_017379_1,0.2533670033670033,True
NC_017379_2,0.16077441077441068,False
NC_017379_3,0.12079124579124575,False
NC_017379_4,0.12079124579124575,False
NC_017379_5,0.0412457912457912,False
NC_021508_0,0.7424242424242424,True
NC_021508_1,0.12878787878787876,False
NC_021508_2,0.12878787878787876,False
NC_018604_0,0.26120689655172413,True
NC_018604_1,0.21120689655172414,False
NC_018604_2,0.0939655172413793,False
NC_018604_3,0.1189655172413793,False
NC_018604_4,0.20517241379310347,False
NC_018604_5,0.10948275862068965,False
NZ_CP023643_0,1.0,True
NZ_CP023391_0,1.0,True
NC_008510_0,1.0,False
NZ_CP008820_0,1.0,False
NC_009080_0,0.42857142857142855,True
NC_009080_1,0.28571428571428564,False
NC_009080_2,0.28571428571428564,False
NC_019563_0,0.4,True
NC_019563_1,0.3583333333333333,False
NC_019563_2,0.1583333333333333,False
NC_019563_3,0.0833333333333333,False
NC_014761_0,0.36666666666666664,False
NC_014761_1,0.1,False
NC_014761_2,0.0333333333333333,False
NZ_CP025258_0,1.0,True
NZ_CP007659_0,0.7864583333333333,True
NZ_CP007659_1,0.21354166666666666,False
NC_009497_0,0.456060606060606,True
NC_009497_1,0.20757575757575755,False
NC_009497_2,0.1621212121212121,False
NC_009497_3,0.09545454545454546,False
NC_009497_4,0.07878787878787874,False
NC_014837_0,0.66,True
NC_014837_1,0.16999999999999998,False
NC_014837_2,0.16999999999999998,False
NC_009380_0,0.8104395604395604,True
NC_009380_1,0.15109890109890106,False
NC_009380_2,0.03846153846153845,False
NC_018108_0,0.5567226890756303,True
NC_018108_1,0.31302521008403356,False
NC_018108_2,0.1302521008403361,False
NZ_CP024974_0,1.0,True
NZ_CP007669_0,0.5470085470085471,True
NZ_CP007669_1,0.29059829059829057,False
NZ_CP007669_2,0.16239316239316237,False
NZ_CP007757_0,0.75,True
NZ_CP007757_1,0.25,False
NC_013971_0,1.0,True
NC_018268_0,0.6590909090909092,True
NC_018268_1,0.17045454545454544,False
NC_018268_2,0.17045454545454544,False
NC_007356_0,0.5757575757575758,True
NC_007356_1,0.4242424242424242,False
NC_006677_0,0.625,True
NC_006677_1,0.29166666666666663,False
NC_006677_2,0.0833333333333333,False
NC_007880_0,1.0,False
NC_009720_0,0.35,True
NC_009720_1,0.3,False
NC_009720_2,0.0333333333333333,False
NC_009720_3,0.1583333333333333,False
NC_009720_4,0.1583333333333333,False
NC_022886_0,0.3299161230195713,False
NC_022886_1,0.26933830382106244,False
NC_022886_2,0.15983224603914253,False
NC_022886_3,0.12907735321528424,False
NC_022886_4,0.1118359739049394,False
NZ_CP023001_0,1.0,True
NC_009254_0,0.2647058823529412,False
NC_009254_1,0.2352941176470588,True
NC_021834_0,0.4605263157894737,True
NC_021834_1,0.31766917293233077,False
NC_021834_2,0.22180451127819545,False
NZ_CP018020_0,0.48214285714285715,True
NZ_CP018020_1,0.24702380952380948,False
NZ_CP018020_2,0.10416666666666664,False
NZ_CP018020_3,0.0625,False
NZ_CP018020_4,0.0625,False
NZ_CP018020_5,0.04166666666666665,False
NC_021844_0,1.0,True
NC_021822_0,1.0,False
NC_008786_0,0.33536585365853655,False
NC_008786_1,0.16869918699186986,True
NC_008786_2,0.1930894308943089,False
NC_008786_3,0.1930894308943089,False
NC_008786_4,0.06097560975609755,False
NC_008786_5,0.024390243902439,False
NC_008786_6,0.0121951219512195,False
NC_008786_7,0.0121951219512195,False
NC_007519_0,0.8461538461538461,True
NC_007519_1,0.15384615384615385,False
NC_015497_0,1.0,True
NC_011883_0,0.8388888888888889,True
NC_011883_1,0.1611111111111111,False
NC_018286_0,0.55,False
NC_018286_1,0.45,True
NC_014013_0,0.1184210526315789,True
NC_014013_1,0.0921052631578947,False
NC_014013_2,0.0921052631578947,False
NC_014013_3,0.0657894736842105,False
NC_014013_4,0.0394736842105263,False
NC_014013_5,0.0394736842105263,False
NC_014013_6,0.0394736842105263,False
NC_014013_7,0.0131578947368421,False
NC_015380_0,0.4902597402597403,False
NC_015380_1,0.25324675324675316,False
NC_015380_2,0.1883116883116883,False
NC_015380_3,0.06818181818181815,False
NC_023003_0,0.6181818181818182,True
NC_023003_1,0.2818181818181818,False
NC_023003_2,0.1,False
NZ_CP009495_0,0.5378787878787878,True
NZ_CP009495_1,0.18939393939393936,False
NZ_CP009495_2,0.0227272727272727,False
NZ_CP009495_3,0.0227272727272727,False
NZ_CP009495_4,0.1590909090909091,False
NZ_CP009495_5,0.06818181818181815,False
NZ_LT906478_0,0.7833333333333333,True
NZ_LT906478_1,0.21666666666666667,False
NC_022653_0,1.0,True
NC_016146_0,0.3142857142857143,False
NC_016146_1,0.2714285714285714,False
NC_016146_2,0.12857142857142856,False
NC_016146_3,0.04285714285714285,False
NC_016146_4,0.09999999999999995,False
NC_016146_5,0.1428571428571428,False
NC_005070_0,0.5,True
NC_017451_0,0.42954545454545456,True
NC_017451_1,0.2659090909090909,False
NC_017451_2,0.1409090909090909,False
NC_017451_3,0.1636363636363636,False
NZ_LT604076_0,1.0,True
NC_015555_0,1.0,True
NC_015656_0,0.6,True
NC_015656_1,0.3333333333333333,False
NC_015656_2,0.0333333333333333,False
NC_015656_3,0.0333333333333333,False
NC_014640_0,0.8513986013986015,True
NC_014640_1,0.14860139860139854,False
NC_021089_0,0.1784398034398034,False
NC_021089_1,0.1514127764127764,False
NC_021089_2,0.12438574938574934,False
NC_021089_3,0.14711302211302207,False
NC_021089_4,0.16984029484029478,False
NC_021089_5,0.08169533169533165,False
NC_021089_6,0.02487714987714985,False
NC_021089_7,0.07248157248157244,False
NC_021089_8,0.0497542997542997,False
NC_017378_0,0.2855072463768116,False
NC_017378_1,0.1763285024154589,False
NC_017378_2,0.16521739130434782,False
NC_017378_3,0.1096618357487922,True
NC_017378_4,0.18647342995169075,False
NC_017378_5,0.0768115942028985,False
NC_013504_0,1.0,True
NC_008702_0,0.9615384615384617,True
NC_008702_1,0.03846153846153845,False
NZ_CP009054_0,1.0,True
NC_007969_0,0.4842105263157894,True
NC_007969_1,0.1122807017543859,False
NC_007969_2,0.0991228070175438,False
NC_007969_3,0.08596491228070169,False
NC_007969_4,0.0728070175438596,False
NC_007969_5,0.0728070175438596,False
NC_007969_6,0.0728070175438596,False
NC_017741_0,0.32105263157894737,False
NC_017741_1,0.2289473684210526,False
NC_017741_2,0.2289473684210526,True
NC_017741_3,0.08245614035087714,False
NC_017741_4,0.1385964912280701,False
NZ_CP022290_0,1.0,True
NC_014828_0,0.35317460317460314,True
NC_014828_1,0.26984126984126977,False
NC_014828_2,0.24206349206349204,False
NC_014828_3,0.1349206349206349,False
NC_014215_0,0.7083333333333333,True
NC_014215_1,0.20833333333333331,False
NC_014215_2,0.04166666666666665,False
NC_014215_3,0.04166666666666665,False
NC_020520_0,0.6818181818181818,True
NC_020520_1,0.13636363636363635,False
NC_020520_2,0.10606060606060605,False
NC_020520_3,0.04545454545454545,False
NC_020520_4,0.0303030303030303,False
NZ_CP022354_0,0.95,True
NZ_CP022354_1,0.05,False
NC_017656_0,0.6169354838709677,True
NC_017656_1,0.19623655913978488,False
NC_017656_2,0.1868279569892473,False
NZ_CP023501_0,0.5894736842105264,True
NZ_CP023501_1,0.41052631578947363,False
NC_020126_0,1.0,True
NC_021184_0,1.0,True
NC_021812_0,1.0,True
NC_014718_0,0.6071428571428571,False
NC_014718_1,0.32142857142857145,True
NC_014718_2,0.0357142857142857,False
NC_014718_3,0.0357142857142857,False
NC_013422_0,0.6928571428571428,False
NC_013422_1,0.3071428571428571,False
NZ_CP006823_0,0.450187969924812,False
NZ_CP006823_1,0.3984962406015037,False
NZ_CP006823_2,0.1513157894736842,False
NC_009839_0,0.46306818181818177,True
NC_009839_1,0.33806818181818177,False
NC_009839_2,0.1448863636363636,False
NC_009839_3,0.0539772727272727,False
NC_015434_0,0.5785714285714285,True
NC_015434_1,0.12857142857142856,False
NC_015434_2,0.04285714285714285,False
NC_015434_3,0.04285714285714285,False
NC_015434_4,0.0857142857142857,False
NC_015434_5,0.1214285714285714,False
NC_021726_0,1.0,True
NC_023029_0,0.6233766233766234,False
NC_023029_1,0.3766233766233766,False
NC_010322_0,0.7954545454545454,True
NC_010322_1,0.15909090909090906,False
NC_010322_2,0.04545454545454545,False
NC_008060_0,1.0,True
NC_018002_0,0.5498575498575499,True
NC_018002_1,0.2635327635327635,False
NC_018002_2,0.18660968660968658,False
NZ_CP009534_0,0.7272727272727273,True
NZ_CP009534_1,0.2727272727272727,False
NZ_CP007782_0,0.875,True
NZ_CP007782_1,0.125,False
NC_018290_0,0.6153846153846153,False
NC_018290_1,0.38461538461538464,True
NC_022270_0,0.5916666666666666,True
NC_022270_1,0.4083333333333333,False
NZ_CP025026_0,1.0,True
NC_020969_0,0.6590909090909092,True
NC_020969_1,0.3409090909090909,False
NC_015153_0,0.5,True
NC_015153_1,0.3571428571428571,False
NC_015153_2,0.1071428571428571,False
NC_015153_3,0.0357142857142857,False
NC_004310_0,0.40625,True
NC_004310_1,0.3125,False
NC_004310_2,0.28125,False
NZ_CP009284_0,1.0,True
NC_018527_0,1.0,True
NC_009659_0,1.0,True
NZ_CP010114_0,0.375,False
NZ_CP010114_1,0.39285714285714285,False
NZ_CP010114_2,0.1071428571428571,False
NZ_CP010114_3,0.1071428571428571,False
NZ_CP010114_4,0.01785714285714285,False
NC_014618_0,1.0,True
NC_012580_0,0.5757575757575758,True
NC_012580_1,0.2121212121212121,False
NC_012580_2,0.2121212121212121,False
NC_016446_0,0.29761904761904756,False
NC_016446_1,0.29761904761904756,True
NC_016446_2,0.1071428571428571,False
NC_016446_3,0.1071428571428571,False
NC_016446_4,0.19047619047619047,False
NC_020796_0,1.0,True
NC_014366_0,0.4188311688311688,True
NC_014366_1,0.3652597402597403,False
NC_014366_2,0.13961038961038955,False
NC_014366_3,0.07629870129870125,False
NZ_CP023390_0,1.0,True
NC_013161_0,0.20586510263929614,False
NC_013161_1,0.16246334310850435,False
NC_013161_2,0.16246334310850435,False
NC_013161_3,0.13020527859237535,False
NC_013161_4,0.12815249266862166,False
NC_013161_5,0.1099706744868035,False
NC_013161_6,0.1008797653958944,False
NC_016642_0,0.6176470588235294,False
NC_016642_1,0.2647058823529412,False
NC_016642_2,0.08823529411764705,False
NC_016642_3,0.02941176470588235,False
NZ_AP013357_0,1.0,True
NC_021290_0,0.8388888888888889,True
NC_021290_1,0.1611111111111111,False
NC_006526_0,0.6655844155844155,True
NC_006526_1,0.275974025974026,False
NC_006526_2,0.0584415584415584,False
NZ_CP024442_0,0.525,True
NZ_CP024442_1,0.265,False
NZ_CP024442_2,0.065,False
NZ_CP024442_3,0.145,False
NZ_AP012322_0,0.7914438502673797,True
NZ_AP012322_1,0.11898395721925129,False
NZ_AP012322_2,0.08957219251336895,False
NC_017522_0,0.875,True
NC_017522_1,0.125,False
NC_010519_0,0.36731634182908546,False
NC_010519_1,0.26386806596701645,False
NC_010519_2,0.20839580209895048,False
NC_010519_3,0.12143928035982005,False
NC_010519_4,0.0389805097451274,False
NC_013061_0,1.0,True
NC_017376_0,0.31658986175115206,False
NC_017376_1,0.21658986175115205,False
NC_017376_2,0.23271889400921655,False
NC_017376_3,0.1018433179723502,False
NC_017376_4,0.132258064516129,False
NZ_CP009633_0,0.5833333333333333,True
NZ_CP009633_1,0.3,False
NZ_CP009633_2,0.11666666666666664,False
NC_019908_0,0.4818181818181818,True
NC_019908_1,0.2606060606060605,False
NC_019908_2,0.25757575757575757,False
NC_022808_0,0.8229166666666667,False
NC_022808_1,0.17708333333333331,False
NC_015167_0,0.37356321839080453,False
NC_015167_1,0.35344827586206895,True
NC_015167_2,0.2729885057471264,False
NC_013454_0,0.2589285714285714,False
NC_013454_1,0.1964285714285714,False
NC_013454_2,0.1964285714285714,False
NC_013454_3,0.19107142857142856,False
NC_013454_4,0.04285714285714285,False
NC_013454_5,0.11428571428571425,False
NZ_CP022206_0,0.9,True
NZ_CP022206_1,0.1,False
NC_014006_0,0.3716216216216216,False
NC_014006_1,0.31756756756756754,False
NC_014006_2,0.1891891891891892,False
NC_014006_3,0.08108108108108104,False
NC_014006_4,0.0405405405405405,False
NC_017215_0,0.78125,True
NC_017215_1,0.21875,False
NC_014922_0,0.286060606060606,False
NC_014922_1,0.20606060606060606,True
NC_014922_2,0.27636363636363637,False
NC_014922_3,0.1206060606060606,False
NC_014922_4,0.1109090909090909,False
NZ_CP023769_0,0.825,True
NZ_CP023769_1,0.175,False
NC_005071_0,0.45833333333333337,False
NC_005071_1,0.375,True
NC_005071_2,0.1666666666666666,False
NC_020833_0,0.48684210526315785,True
NC_020833_1,0.3691950464396284,False
NC_020833_2,0.1439628482972136,False
NC_010001_0,1.0,True
NC_020127_0,0.7301587301587301,True
NC_020127_1,0.26984126984126977,False
NZ_AP014523_0,0.35082458770614694,False
NZ_AP014523_1,0.28110944527736126,False
NZ_AP014523_2,0.18665667166416788,True
NZ_AP014523_3,0.1814092953523238,False
NC_016929_0,0.43,True
NC_016929_1,0.19857142857142854,False
